Var1_1,Var1_2,Var1_3
0.137,1,0.000702915156245971
0.138,1,0.000740908040536944
0.139,1,0.000779900532546831
0.14,1,0.000819892620908181
0.141,1,0.000860884294142525
0.142,1,0.00090287554065454
0.143,1,0.000945866348726045
0.144,1,0.000989856706509864
0.145,1,0.00103484660202353
0.146,1,0.00108083602314283
0.147,1,0.00112782495759523
0.148,1,0.00117581339295312
0.149,1,0.00122480131662693
0.15,1,0.00127478871585808
0.151,1,0.00132577557771178
0.152,1,0.0013777618890697
0.153,1,0.00143074763662248
0.154,1,0.0014847328068621
0.155,1,0.00153971738607404
0.156,1,0.00159570136032941
0.157,1,0.00165268471547679
0.158,1,0.00171066743713404
0.159,1,0.00176964951067992
0.16,1,0.00182963092124548
0.161,1,0.00189061165370544
0.162,1,0.00195259169266936
0.163,1,0.00201557102247257
0.164,1,0.00207954962716712
0.165,1,0.00214452749051247
0.166,1,0.00221050459596601
0.167,1,0.00227748092667355
0.168,1,0.00234545646545952
0.169,1,0.00241443119481711
0.17,1,0.00248440509689826
0.171,1,0.00255537815350344
0.172,1,0.00262735034607133
0.173,1,0.00270032165566836
0.174,1,0.00277429206297805
0.175,1,0.00284926154829024
0.176,1,0.00292523009149017
0.177,1,0.00300219767204738
0.178,1,0.00308016426900451
0.179,1,0.00315912986096589
0.18,1,0.00323909442608606
0.181,1,0.00332005794205804
0.182,1,0.00340202038610154
0.183,1,0.00348498173495099
0.184,1,0.00356894196484338
0.185,1,0.00365390105150602
0.186,1,0.00373985897014413
0.187,1,0.00382681569542824
0.188,1,0.00391477120148146
0.189,1,0.00400372546186666
0.19,1,0.00409367844957342
0.191,1,0.00418463013700486
0.192,1,0.00427658049596435
0.193,1,0.00436952949764201
0.194,1,0.00446347711260114
0.195,1,0.00455842331076442
0.196,1,0.00465436806140002
0.197,1,0.00475131133310753
0.198,1,0.00484925309380377
0.199,1,0.00494819331070843
0.2,1,0.00504813195032952
0.201,1,0.0051490689784488
0.202,1,0.00525100436010689
0.203,1,0.00535393805958837
0.204,1,0.0054578700404067
0.205,1,0.00556280026528889
0.206,1,0.00566872869616021
0.207,1,0.00577565529412854
0.208,1,0.00588358001946877
0.209,1,0.00599250283160689
0.21,1,0.00610242368910405
0.211,1,0.00621334254964038
0.212,1,0.00632525936999872
0.213,1,0.00643817410604823
0.214,1,0.00655208671272772
0.215,1,0.006666997144029
0.216,1,0.00678290535297996
0.217,1,0.00689981129162756
0.218,1,0.00701771491102064
0.219,1,0.00713661616119263
0.22,1,0.00725651499114406
0.221,1,0.00737741134882493
0.222,1,0.00749930518111698
0.223,1,0.00762219643381576
0.224,1,0.00774608505161255
0.225,1,0.0078709709780762
0.226,1,0.00799685415563474
0.227,1,0.00812373452555691
0.228,1,0.00825161202793346
0.229,1,0.00838048660165843
0.23,1,0.00851035818441014
0.231,1,0.00864122671263212
0.232,1,0.00877309212151391
0.233,1,0.00890595434497164
0.234,1,0.00903981331562849
0.235,1,0.00917466896479507
0.236,1,0.00931052122244954
0.237,1,0.00944737001721767
0.238,1,0.00958521527635271
0.239,1,0.00972405692571515
0.24,1,0.00986389488975231
0.241,1,0.0100047290914777
0.242,1,0.0101465594524506
0.243,1,0.0102893858927548
0.244,1,0.0104332083309778
0.245,1,0.0105780266841899
0.246,1,0.0107238408679225
0.247,1,0.0108706507961471
0.248,1,0.0110184563812534
0.249,1,0.0111672575340276
0.25,1,0.0113170541636307
0.251,1,0.0114678461775765
0.252,1,0.0116196334817093
0.253,1,0.0117724159801816
0.254,1,0.011926193575432
0.255,1,0.0120809661681619
0.256,1,0.0122367336573135
0.257,1,0.0123934959400467
0.258,1,0.0125512529117158
0.259,1,0.0127100044658466
0.26,1,0.0128697504941132
0.261,1,0.0130304908863141
0.262,1,0.0131922255303491
0.263,1,0.0133549543121954
0.264,1,0.0135186771158836
0.265,1,0.0136833938234735
0.266,1,0.0138491043150306
0.267,1,0.0140158084686012
0.268,1,0.0141835061601879
0.269,1,0.0143521972637256
0.27,1,0.014521881651056
0.271,1,0.0146925591919034
0.272,1,0.0148642297538492
0.273,1,0.0150368932023071
0.274,1,0.0152105494004972
0.275,1,0.0153851982094215
0.276,1,0.0155608394878374
0.277,1,0.0157374730922324
0.278,1,0.0159150988767981
0.279,1,0.0160937166934046
0.28,1,0.0162733263915736
0.281,1,0.0164539278184527
0.282,1,0.0166355208187887
0.283,1,0.0168181052349012
0.284,1,0.0170016809066557
0.285,1,0.0171862476714369
0.286,1,0.0173718053641216
0.287,1,0.0175583538170517
0.288,1,0.0177458928600067
0.289,1,0.0179344223201765
0.29,1,0.0181239420221339
0.291,1,0.0183144517878067
0.292,1,0.01850595143645
0.293,1,0.0186984407846182
0.294,1,0.0188919196461369
0.295,1,0.0190863878320748
0.296,1,0.0192818451507152
0.297,1,0.0194782914075274
0.298,1,0.0196757264051382
0.299,1,0.0198741499433031
0.3,1,0.0200735618188774
0.301,1,0.020273961825787
0.302,1,0.0204753497549994
0.303,1,0.0206777253944944
0.304,1,0.0208810885292343
0.305,1,0.0210854389411346
0.306,1,0.0212907764090344
0.307,1,0.0214971007086661
0.308,1,0.0217044116126258
0.309,1,0.021912708890343
0.31,1,0.0221219923080504
0.311,1,0.0223322616287533
0.312,1,0.0225435166121994
0.313,1,0.0227557570148479
0.314,1,0.0229689825898388
0.315,1,0.0231831930869621
0.316,1,0.0233983882526264
0.317,1,0.023614567829828
0.318,1,0.0238317315581195
0.319,1,0.0240498791735783
0.32,1,0.0242690104087753
0.321,1,0.0244891249927427
0.322,1,0.0247102226509426
0.323,1,0.0249323031052349
0.324,1,0.025155366073845
0.325,1,0.025379411271332
0.326,1,0.025604438408556
0.327,1,0.0258304471926457
0.328,1,0.0260574373269659
0.329,1,0.0262854085110847
0.33,1,0.0265143604407406
0.331,1,0.0267442928078097
0.332,1,0.0269752053002725
0.333,1,0.0272070976021803
0.334,1,0.0274399693936226
0.335,1,0.027673820350693
0.336,1,0.0279086501454558
0.337,1,0.0281444584459124
0.338,1,0.0283812449159671
0.339,1,0.0286190092153936
0.34,1,0.0288577509998005
0.341,1,0.0290974699205974
0.342,1,0.0293381656249602
0.343,1,0.0295798377557971
0.344,1,0.0298224859517137
0.345,1,0.0300661098469782
0.346,1,0.0303107090714871
0.347,1,0.0305562832507297
0.348,1,0.0308028320057534
0.349,1,0.0310503549531284
0.35,1,0.0312988517049124
0.351,1,0.0315483218686154
0.352,1,0.0317987650471637
0.353,1,0.032050180838865
0.354,1,0.0323025688373718
0.355,1,0.0325559286316464
0.356,1,0.0328102598059242
0.357,1,0.0330655619396781
0.358,1,0.0333218346075819
0.359,1,0.0335790773794743
0.36,1,0.0338372898203225
0.361,1,0.0340964714901853
0.362,1,0.0343566219441769
0.363,1,0.0346177407324298
0.364,1,0.034879827400058
0.365,1,0.0351428814871201
0.366,1,0.0354069025285824
0.367,1,0.0356718900542813
0.368,1,0.0359378435888863
0.369,1,0.0362047626518625
0.37,1,0.0364726467574329
0.371,1,0.0367414954145414
0.372,1,0.0370113081268142
0.373,1,0.0372820843925228
0.374,1,0.0375538237045455
0.375,1,0.0378265255503296
0.376,1,0.0381001894118534
0.377,1,0.0383748147655878
0.378,1,0.0386504010824577
0.379,1,0.0389269478278043
0.38,1,0.0392044544613459
0.381,1,0.0394829204371394
0.382,1,0.0397623452035419
0.383,1,0.0400427282031716
0.384,1,0.0403240688728689
0.385,1,0.0406063666436575
0.386,1,0.0408896209407051
0.387,1,0.0411738311832844
0.388,1,0.0414589967847337
0.389,1,0.0417451171524178
0.39,1,0.0420321916876877
0.391,1,0.0423202197858422
0.392,1,0.0426092008360872
0.393,1,0.0428991342214967
0.394,1,0.0431900193189724
0.395,1,0.0434818554992042
0.396,1,0.04377464212663
0.397,1,0.0440683785593955
0.398,1,0.0443630641493145
0.399,1,0.0446586982418277
0.4,1,0.0449552801759636
0.401,1,0.0452528092842969
0.402,1,0.0455512848929087
0.403,1,0.0458507063213457
0.404,1,0.0461510728825796
0.405,1,0.0464523838829661
0.406,1,0.0467546386222043
0.407,1,0.047057836393296
0.408,1,0.0473619764825042
0.409,1,0.0476670581693123
0.41,1,0.0479730807263831
0.411,1,0.0482800434195175
0.412,1,0.0485879455076131
0.413,1,0.048896786242623
0.414,1,0.0492065648695144
0.415,1,0.0495172806262268
0.416,1,0.049828932743631
0.417,1,0.0501415204454871
0.418,1,0.0504550429484026
0.419,1,0.0507694994617914
0.42,1,0.051084889187831
0.421,1,0.0514012113214214
0.422,1,0.051718465050143
0.423,1,0.0520366495542141
0.424,1,0.0523557640064495
0.425,1,0.052675807572218
0.426,1,0.0529967794094002
0.427,1,0.0533186786683464
0.428,1,0.0536415044918343
0.429,1,0.0539652560150267
0.43,1,0.0542899323654287
0.431,1,0.0546155326628457
0.432,1,0.0549420560193409
0.433,1,0.0552695015391924
0.434,1,0.0555978683188506
0.435,1,0.055927155446896
0.436,1,0.0562573620039962
0.437,1,0.0565884870628628
0.438,1,0.0569205296882093
0.439,1,0.0572534889367079
0.44,1,0.0575873638569466
0.441,1,0.0579221534893861
0.442,1,0.0582578568663174
0.443,1,0.0585944730118183
0.444,1,0.0589320009417106
0.445,1,0.0592704396635169
0.446,1,0.0596097881764176
0.447,1,0.0599500454712077
0.448,1,0.0602912105302538
0.449,1,0.0606332823274504
0.45,1,0.0609762598281774
0.451,1,0.0613201419892562
0.452,1,0.0616649277589069
0.453,1,0.0620106160767045
0.454,1,0.062357205873536
0.455,1,0.062704696071557
0.456,1,0.0630530855841478
0.457,1,0.0634023733158708
0.458,1,0.0637525581624264
0.459,1,0.06410363901061
0.46,1,0.0644556147382683
0.461,1,0.064808484214256
0.462,1,0.0651622462983921
0.463,1,0.0655168998414168
0.464,1,0.0658724436849474
0.465,1,0.0662288766614355
0.466,1,0.0665861975941229
0.467,1,0.0669444052969984
0.468,1,0.0673034985747541
0.469,1,0.067663476222742
0.47,1,0.0680243370269304
0.471,1,0.0683860797638604
0.472,1,0.0687487032006023
0.473,1,0.0691122060947122
0.474,1,0.0694765871941884
0.475,1,0.0698418452374279
0.476,1,0.0702079789531826
0.477,1,0.0705749870605166
0.478,1,0.0709428682687618
0.479,1,0.071311621277475
0.48,1,0.0716812447763941
0.481,1,0.0720517374453949
0.482,1,0.0724230979544478
0.483,1,0.0727953249635738
0.484,1,0.0731684171228019
0.485,1,0.0735423730721249
0.486,1,0.0739171914414568
0.487,1,0.0742928708505891
0.488,1,0.0746694099091476
0.489,1,0.0750468072165489
0.49,1,0.0754250613619578
0.491,1,0.0758041709242434
0.492,1,0.0761841344719364
0.493,1,0.0765649505631856
0.494,1,0.0769466177457153
0.495,1,0.0773291345567819
0.496,1,0.0777124995231307
0.497,1,0.0780967111609536
0.498,1,0.0784817679758455
0.499,1,0.078867668462762
0.5,1,0.0792544111059759
0.501,1,0.0796419943790352
0.502,1,0.0800304167447198
0.503,1,0.0804196766549991
0.504,1,0.080809772550989
0.505,1,0.0812007028629103
0.506,1,0.0815924660100449
0.507,1,0.0819850604006944
0.508,1,0.0823784844321372
0.509,1,0.0827727364905865
0.51,1,0.0831678149511478
0.511,1,0.0835637181777768
0.512,1,0.0839604445232375
0.513,1,0.0843579923290598
0.514,1,0.084756359925498
0.515,1,0.0851555456314884
0.516,1,0.0855555477546081
0.517,1,0.0859563645910328
0.518,1,0.0863579944254953
0.519,1,0.0867604355312441
0.52,1,0.0871636861700018
0.521,1,0.0875677445919238
0.522,1,0.087972609035557
0.523,1,0.0883782777277983
0.524,1,0.0887847488838543
0.525,1,0.0891920207071993
0.526,1,0.0896000913895352
0.527,1,0.0900089591107503
0.528,1,0.0904186220388788
0.529,1,0.0908290783300601
0.53,1,0.0912403261284981
0.531,1,0.0916523635664214
0.532,1,0.0920651887640425
0.533,1,0.0924787998295179
0.534,1,0.0928931948589082
0.535,1,0.0933083719361377
0.536,1,0.0937243291329551
0.537,1,0.0941410645088937
0.538,1,0.0945585761112318
0.539,1,0.0949768619749533
0.54,1,0.0953959201227081
0.541,1,0.0958157485647737
0.542,1,0.0962363452990155
0.543,1,0.0966577083108482
0.544,1,0.0970798355731968
0.545,1,0.0975027250464583
0.546,1,0.0979263746784633
0.547,1,0.0983507824044372
0.548,1,0.0987759461469623
0.549,1,0.0992018638159401
0.55,1,0.0996285333085527
0.551,1,0.100055952509226
0.552,1,0.100484119289591
0.553,1,0.100913031508447
0.554,1,0.101342687011725
0.555,1,0.10177308363245
0.556,1,0.102204219190704
0.557,1,0.102636091493588
0.558,1,0.103068698335189
0.559,1,0.103502037496539
0.56,1,0.103936106745583
0.561,1,0.104370903837141
0.562,1,0.104806426512871
0.563,1,0.105242672501234
0.564,1,0.105679639517462
0.565,1,0.106117325263517
0.566,1,0.106555727428059
0.567,1,0.106994843686411
0.568,1,0.107434671700525
0.569,1,0.107875209118944
0.57,1,0.108316453576772
0.571,1,0.108758402695637
0.572,1,0.109201054083657
0.573,1,0.10964440533541
0.574,1,0.110088454031895
0.575,1,0.110533197740503
0.576,1,0.11097863401498
0.577,1,0.1114247603954
0.578,1,0.111871574408126
0.579,1,0.112319073565781
0.58,1,0.112767255367215
0.581,1,0.113216117297475
0.582,1,0.113665656827767
0.583,1,0.114115871415434
0.584,1,0.114566758503917
0.585,1,0.115018315522726
0.586,1,0.115470539887411
0.587,1,0.11592342899953
0.588,1,0.116376980246618
0.589,1,0.116831191002159
0.59,1,0.117286058625554
0.591,1,0.117741580462093
0.592,1,0.118197753842925
0.593,1,0.118654576085029
0.594,1,0.119112044491185
0.595,1,0.119570156349946
0.596,1,0.12002890893561
0.597,1,0.120488299508192
0.598,1,0.120948325313393
0.599,1,0.121408983582577
0.6,1,0.121870271532745
0.601,1,0.1223321863665
0.602,1,0.12279472527203
0.603,1,0.123257885423076
0.604,1,0.123721663978906
0.605,1,0.124186058084292
0.606,1,0.124651064869484
0.607,1,0.125116681450183
0.608,1,0.125582904927516
0.609,1,0.126049732388016
0.61,1,0.12651716090359
0.611,1,0.126985187531503
0.612,1,0.12745380931435
0.613,1,0.127923023280033
0.614,1,0.128392826441739
0.615,1,0.128863215797916
0.616,1,0.129334188332252
0.617,1,0.129805741013653
0.618,1,0.130277870796221
0.619,1,0.13075057461923
0.62,1,0.131223849407111
0.621,1,0.131697692069425
0.622,1,0.132172099500847
0.623,1,0.132647068581141
0.624,1,0.133122596175147
0.625,1,0.133598679132758
0.626,1,0.134075314288898
0.627,1,0.134552498463511
0.628,1,0.135030228461534
0.629,1,0.135508501072886
0.63,1,0.135987313072447
0.631,1,0.136466661220041
0.632,1,0.136946542260421
0.633,1,0.13742695292325
0.634,1,0.137907889923086
0.635,1,0.138389349959368
0.636,1,0.138871329716396
0.637,1,0.139353825863323
0.638,1,0.139836835054133
0.639,1,0.140320353927631
0.64,1,0.140804379107429
0.641,1,0.141288907201933
0.642,1,0.141773934804326
0.643,1,0.142259458492561
0.644,1,0.142745474829344
0.645,1,0.143231980362125
0.646,1,0.143718971623087
0.647,1,0.144206445129131
0.648,1,0.14469439738187
0.649,1,0.145182824867616
0.65,1,0.145671724057371
0.651,1,0.146161091406818
0.652,1,0.146650923356312
0.653,1,0.147141216330871
0.654,1,0.147631966740166
0.655,1,0.14812317097852
0.656,1,0.14861482542489
0.657,1,0.149106926442872
0.658,1,0.149599470380685
0.659,1,0.150092453571171
0.66,1,0.150585872331786
0.661,1,0.151079722964599
0.662,1,0.151574001756281
0.663,1,0.152068704978108
0.664,1,0.152563828885953
0.665,1,0.153059369720283
0.666,1,0.153555323706158
0.667,1,0.154051687053226
0.668,1,0.154548455955724
0.669,1,0.155045626592477
0.67,1,0.155543195126892
0.671,1,0.156041157706964
0.672,1,0.156539510465271
0.673,1,0.157038249518978
0.674,1,0.157537370969837
0.675,1,0.158036870904185
0.676,1,0.158536745392953
0.677,1,0.159036990491661
0.678,1,0.159537602240428
0.679,1,0.160038576663969
0.68,1,0.160539909771602
0.681,1,0.161041597557254
0.682,1,0.161543635999462
0.683,1,0.162046021061381
0.684,1,0.162548748690793
0.685,1,0.163051814820104
0.686,1,0.163555215366361
0.687,1,0.164058946231255
0.688,1,0.164563003301129
0.689,1,0.165067382446986
0.69,1,0.1655720795245
0.691,1,0.166077090374024
0.692,1,0.166582410820602
0.693,1,0.167088036673977
0.694,1,0.167593963728604
0.695,1,0.16810018776366
0.696,1,0.168606704543059
0.697,1,0.169113509815462
0.698,1,0.169620599314291
0.699,1,0.170127968757746
0.7,1,0.170635613848813
0.701,1,0.171143530275286
0.702,1,0.171651713709776
0.703,1,0.172160159809734
0.704,1,0.17266886421746
0.705,1,0.173177822560126
0.706,1,0.173687030449792
0.707,1,0.174196483483423
0.708,1,0.17470617724291
0.709,1,0.175216107295088
0.71,1,0.175726269191757
0.711,1,0.1762366584697
0.712,1,0.176747270650709
0.713,1,0.177258101241601
0.714,1,0.177769145734244
0.715,1,0.178280399605582
0.716,1,0.178791858317651
0.717,1,0.179303517317612
0.718,1,0.179815372037767
0.719,1,0.180327417895592
0.72,1,0.180839650293758
0.721,1,0.181352064620159
0.722,1,0.181864656247938
0.723,1,0.182377420535518
0.724,1,0.182890352826625
0.725,1,0.183403448450321
0.726,1,0.183916702721032
0.727,1,0.184430110938578
0.728,1,0.184943668388203
0.729,1,0.185457370340607
0.73,1,0.185971212051981
0.731,1,0.186485188764032
0.732,1,0.186999295704023
0.733,1,0.187513528084804
0.734,1,0.188027881104847
0.735,1,0.188542349948278
0.736,1,0.18905692978492
0.737,1,0.18957161577032
0.738,1,0.190086403045793
0.739,1,0.190601286738455
0.74,1,0.191116261961265
0.741,1,0.19163132381306
0.742,1,0.192146467378597
0.743,1,0.192661687728591
0.744,1,0.193176979919759
0.745,1,0.193692338994857
0.746,1,0.194207759982725
0.747,1,0.194723237898328
0.748,1,0.195238767742801
0.749,1,0.195754344503492
0.75,1,0.196269963154004
0.751,1,0.196785618654245
0.752,1,0.19730130595047
0.753,1,0.197817019975329
0.754,1,0.198332755647914
0.755,1,0.198848507873809
0.756,1,0.199364271545131
0.757,1,0.19988004154059
0.758,1,0.20039581272553
0.759,1,0.200911579951983
0.76,1,0.20142733805872
0.761,1,0.201943081871301
0.762,1,0.202458806202132
0.763,1,0.202974505850511
0.764,1,0.203490175602689
0.765,1,0.204005810231918
0.766,1,0.204521404498512
0.767,1,0.205036953149898
0.768,1,0.205552450920676
0.769,1,0.206067892532671
0.77,1,0.206583272694999
0.771,1,0.207098586104116
0.772,1,0.207613827443885
0.773,1,0.208128991385632
0.774,1,0.208644072588206
0.775,1,0.209159065698042
0.776,1,0.20967396534922
0.777,1,0.210188766163533
0.778,1,0.210703462750545
0.779,1,0.211218049707655
0.78,1,0.211732521620164
0.781,1,0.212246873061342
0.782,1,0.212761098592488
0.783,1,0.213275192763
0.784,1,0.213789150110443
0.785,1,0.214302965160617
0.786,1,0.214816632427623
0.787,1,0.215330146413934
0.788,1,0.215843501610467
0.789,1,0.216356692496648
0.79,1,0.216869713540491
0.791,1,0.217382559198663
0.792,1,0.217895223916563
0.793,1,0.218407702128389
0.794,1,0.218919988257219
0.795,1,0.219432076715078
0.796,1,0.219943961903021
0.797,1,0.220455638211205
0.798,1,0.220967100018967
0.799,1,0.221478341694899
0.8,1,0.221989357596933
0.801,1,0.222500142072412
0.802,1,0.223010689458174
0.803,1,0.223520994080632
0.804,1,0.224031050255853
0.805,1,0.224540852289642
0.806,1,0.225050394477624
0.807,1,0.225559671105326
0.808,1,0.22606867644826
0.809,1,0.226577404772009
0.81,1,0.227085850332314
0.811,1,0.227594007375154
0.812,1,0.228101870136839
0.813,1,0.228609432844091
0.814,1,0.229116689714136
0.815,1,0.229623634954794
0.816,1,0.230130262764561
0.817,1,0.230636567332707
0.818,1,0.231142542839362
0.819,1,0.231648183455606
0.82,1,0.232153483343567
0.821,1,0.232658436656506
0.822,1,0.233163037538917
0.823,1,0.233667280126615
0.824,1,0.234171158546835
0.825,1,0.234674666918326
0.826,1,0.235177799351446
0.827,1,0.235680549948259
0.828,1,0.236182912802634
0.829,1,0.236684882000339
0.83,1,0.237186451619145
0.831,1,0.23768761572892
0.832,1,0.238188368391734
0.833,1,0.238688703661954
0.834,1,0.239188615586351
0.835,1,0.239688098204197
0.836,1,0.240187145547371
0.837,1,0.240685751640461
0.838,1,0.241183910500868
0.839,1,0.241681616138911
0.84,1,0.24217886255793
0.841,1,0.242675643754395
0.842,1,0.243171953718012
0.843,1,0.243667786431827
0.844,1,0.244163135872338
0.845,1,0.244657996009601
0.846,1,0.24515236080734
0.847,1,0.245646224223055
0.848,1,0.246139580208137
0.849,1,0.246632422707971
0.85,1,0.247124745662057
0.851,1,0.247616543004115
0.852,1,0.248107808662201
0.853,1,0.248598536558822
0.854,1,0.249088720611046
0.855,1,0.24957835473062
0.856,1,0.250067432824084
0.857,1,0.250555948792888
0.858,1,0.251043896533509
0.859,1,0.251531269937566
0.86,1,0.252018062891939
0.861,1,0.252504269278888
0.862,1,0.252989882976173
0.863,1,0.253474897857171
0.864,1,0.253959307790998
0.865,1,0.254443106642629
0.866,1,0.254926288273022
0.867,1,0.255408846539235
0.868,1,0.255890775294554
0.869,1,0.256372068388614
0.87,1,0.25685271966752
0.871,1,0.257332722973978
0.872,1,0.257812072147412
0.873,1,0.258290761024097
0.874,1,0.25876878343728
0.875,1,0.259246133217307
0.876,1,0.259722804191755
0.877,1,0.260198790185554
0.878,1,0.260674085021116
0.879,1,0.261148682518471
0.88,1,0.261622576495385
0.881,1,0.2620957607675
0.882,1,0.262568229148459
0.883,1,0.263039975450038
0.884,1,0.263510993482281
0.885,1,0.263981277053627
0.886,1,0.264450819971044
0.887,1,0.264919616040167
0.888,1,0.265387659065424
0.889,1,0.265854942850177
0.89,1,0.266321461196852
0.891,1,0.266787207907078
0.892,1,0.26725217678182
0.893,1,0.267716361621515
0.894,1,0.268179756226212
0.895,1,0.268642354395706
0.896,1,0.269104149929677
0.897,1,0.269565136627828
0.898,1,0.270025308290024
0.899,1,0.270484658716432
0.9,1,0.270943181707658
0.901,1,0.271400871064888
0.902,1,0.271857720590033
0.903,1,0.272313724085861
0.904,1,0.272768875356149
0.905,1,0.273223168205816
0.906,1,0.27367659644107
0.907,1,0.27412915386955
0.908,1,0.274580834300471
0.909,1,0.275031631544762
0.91,1,0.275481539415216
0.911,1,0.275930551726633
0.912,1,0.276378662295963
0.913,1,0.276825864942453
0.914,1,0.277272153487792
0.915,1,0.277717521756258
0.916,1,0.278161963574864
0.917,1,0.278605472773505
0.918,1,0.279048043185104
0.919,1,0.279489668645762
0.92,1,0.279930342994906
0.921,1,0.280370060075434
0.922,1,0.280808813733868
0.923,1,0.281246597820501
0.924,1,0.281683406189546
0.925,1,0.282119232699288
0.926,1,0.282554071212232
0.927,1,0.282987915595254
0.928,1,0.283420759719753
0.929,1,0.283852597461802
0.93,1,0.284283422702297
0.931,1,0.284713229327113
0.932,1,0.285142011227252
0.933,1,0.285569762298998
0.934,1,0.28599647644407
0.935,1,0.286422147569771
0.936,1,0.286846769589148
0.937,1,0.287270336421138
0.938,1,0.28769284199073
0.939,1,0.288114280229112
0.94,1,0.288534645073828
0.941,1,0.288953930468934
0.942,1,0.28937213036515
0.943,1,0.28978923872002
0.944,1,0.290205249498059
0.945,1,0.29062015667092
0.946,1,0.291033954217537
0.947,1,0.291446636124293
0.948,1,0.291858196385166
0.949,1,0.292268629001895
0.95,1,0.292677927984127
0.951,1,0.293086087349582
0.952,1,0.293493101124205
0.953,1,0.293898963342326
0.954,1,0.294303668046814
0.955,1,0.294707209289238
0.956,1,0.295109581130025
0.957,1,0.295510777638613
0.958,1,0.295910792893614
0.959,1,0.29630962098297
0.96,1,0.296707256004112
0.961,1,0.297103692064116
0.962,1,0.297498923279865
0.963,1,0.297892943778206
0.964,1,0.298285747696108
0.965,1,0.298677329180823
0.966,1,0.29906768239004
0.967,1,0.299456801492051
0.968,1,0.299844680665905
0.969,1,0.300231314101569
0.97,1,0.300616696000084
0.971,1,0.301000820573732
0.972,1,0.301383682046186
0.973,1,0.301765274652676
0.974,1,0.302145592640144
0.975,1,0.302524630267408
0.976,1,0.302902381805317
0.977,1,0.303278841536913
0.978,1,0.303654003757588
0.979,1,0.304027862775249
0.98,1,0.304400412910469
0.981,1,0.304771648496654
0.982,1,0.305141563880199
0.983,1,0.305510153420647
0.984,1,0.305877411490849
0.985,1,0.306243332477125
0.986,1,0.306607910779419
0.987,1,0.306971140811463
0.988,1,0.307333017000933
0.989,1,0.307693533789609
0.99,1,0.308052685633533
0.991,1,0.30841046700317
0.992,1,0.308766872383566
0.993,1,0.309121896274504
0.994,1,0.309475533190666
0.995,1,0.30982777766179
0.996,1,0.310178624232828
0.997,1,0.310528067464105
0.998,1,0.310876101931476
0.999,1,0.311222722226486
1,1,0.311567922956524
1.001,1,0.311911698744984
1.002,1,0.312254044231421
1.003,1,0.312594954071707
1.004,1,0.312934422938192
1.005,1,0.313272445519855
1.006,1,0.313609016522466
1.007,1,0.313944130668739
1.008,1,0.314277782698489
1.009,1,0.314609967368789
