429;77.71
430;77.71
431;78.20
432;77.71
433;77.71
434;78.20
435;77.71
436;78.20
437;78.20
438;78.20
439;78.20
440;78.20
441;78.69
442;78.69
443;78.69
444;78.69
445;78.69
446;79.18
447;78.69
448;78.69
449;78.69
450;79.18
451;79.18
452;78.69
453;79.18
454;78.69
455;78.69
456;78.69
457;78.69
458;78.69
459;78.69
460;79.18
461;78.20
462;78.69
463;78.69
464;78.20
465;78.69
466;78.69
467;77.71
468;78.20
469;78.20
470;78.20
471;78.69
472;78.20
473;78.20
474;77.71
475;77.71
476;77.71
477;78.20
478;77.71
479;78.20
480;77.71
481;78.20
482;77.71
483;77.71
484;77.22
485;77.71
486;77.71
487;77.22
488;77.71
489;81.62
490;75.76
491;79.67
492;77.71
493;76.74
494;80.16
495;75.27
496;68.91
497;78.69
498;77.71
499;77.71
500;77.22
501;77.22
502;77.22
503;77.71
504;77.22
505;77.71
506;77.71
507;77.71
508;77.71
509;77.22
510;77.71
511;77.71
512;77.22
513;78.20
514;78.20
515;78.20
516;78.20
517;77.71
518;78.69
519;78.20
520;78.20
521;78.69
522;78.69
523;79.18
524;79.18
525;79.18
526;79.18
527;79.18
528;79.67
529;79.67
530;80.16
531;80.65
532;80.16
533;81.13
534;80.65
535;81.13
536;81.13
537;80.65
538;81.13
539;81.62
540;82.11
541;82.11
542;82.60
543;82.11
544;82.60
545;82.60
546;83.09
547;82.60
548;83.09
549;83.58
550;83.58
551;84.07
552;84.07
553;84.56
554;84.56
555;84.07
556;84.07
557;85.04
558;85.53
559;85.53
560;85.53
561;86.02
562;86.02
563;86.02
564;86.51
565;86.51
566;86.51
567;87.00
568;87.49
569;87.00
570;87.98
571;87.98
572;88.47
573;87.98
574;88.47
575;88.47
576;88.47
577;89.44
578;89.44
579;89.44
580;89.44
581;89.93
582;90.42
583;90.91
584;90.42
585;90.91
586;90.91
587;90.91
588;91.40
589;91.40
590;91.89
591;91.89
592;91.89
593;91.89
594;92.38
595;92.86
596;92.86
597;92.86
598;93.84
599;93.35
600;93.84
601;93.84
602;93.84
603;93.84
604;94.33
605;94.82
606;94.82
607;94.82
608;95.31
609;95.31
610;95.80
611;95.80
612;95.80
613;95.80
614;96.29
615;96.29
616;96.77
617;96.29
618;96.77
619;97.26
620;96.77
621;97.26
622;97.26
623;97.26
624;97.75
625;97.26
626;97.26
627;91.89
628;94.82
629;97.26
630;97.75
631;97.75
632;97.26
633;97.26
634;97.75
635;97.26
636;97.26
637;97.75
638;97.26
639;97.75
640;97.26
641;97.75
642;97.75
643;97.75
644;97.75
645;97.75
646;97.75
647;97.75
648;97.75
649;97.75
650;98.24
651;98.24
652;97.75
653;98.24
654;97.75
655;98.24
656;97.75
657;97.75
658;98.24
659;98.24
660;98.24
661;98.24
662;97.75
663;97.75
664;97.75
665;97.75
666;97.26
667;97.75
668;97.75
669;97.26
670;97.26
671;97.26
672;97.75
673;97.26
674;97.26
675;101.17
676;97.75
677;98.24
678;91.40
679;98.24
680;93.35
681;100.20
682;99.22
683;101.17
684;100.68
685;99.22
686;96.77
687;97.75
688;97.26
689;95.80
690;96.29
691;95.80
692;95.80
693;95.80
694;94.82
695;94.33
696;94.82
697;94.33
698;93.84
699;93.84
700;93.35
701;93.35
702;92.38
703;91.89
704;91.89
705;91.40
706;91.40
707;90.91
708;90.42
709;89.93
710;89.93
711;89.44
712;89.44
713;88.47
714;87.98
715;87.98
716;87.49
717;87.00
718;86.51
719;86.51
720;86.02
721;85.53
722;85.53
723;85.53
724;84.56
725;84.56
726;83.58
727;84.07
728;84.07
729;82.60
730;83.09
731;82.60
732;82.11
733;81.62
734;81.62
735;81.13
736;81.13
737;80.65
738;80.65
739;80.16
740;79.67
741;79.18
742;78.69
743;78.20
744;78.20
745;78.69
746;77.71
747;77.71
748;77.71
749;77.22
750;76.74
751;76.74
752;75.76
753;76.25
754;75.76
755;75.27
756;75.27
757;74.78
758;73.80
759;73.80
760;73.80
761;73.80
762;73.31
763;73.31
764;72.83
765;72.34
766;71.85
767;71.36
768;71.36
769;71.36
770;70.38
771;70.87
772;70.38
773;69.89
774;70.38
775;69.40
776;69.40
777;69.40
778;68.91
779;68.43
780;68.43
781;68.43
782;67.94
783;67.45
784;67.45
785;67.45
786;66.96
787;65.98
788;66.47
789;65.98
790;65.98
791;65.49
792;65.49
793;64.52
794;64.52
795;64.52
796;64.03
797;64.03
798;64.03
799;63.54
800;63.54
801;63.05
802;63.05
803;62.56
804;62.56
805;62.07
806;62.07
807;62.07
808;61.58
809;61.58
810;60.61
811;61.09
812;60.61
813;60.61
814;60.12
815;60.12
816;60.12
817;59.63
818;59.14
819;59.14
820;58.65
821;59.14
822;58.65
823;58.65
824;58.16
825;58.16
826;57.67
827;58.16
828;57.18
829;57.18
830;57.18
831;56.70
832;57.18
833;55.72
834;55.72
835;55.72
836;55.72
837;55.23
838;55.72
839;55.23
840;55.23
841;54.74
842;54.25
843;54.74
844;53.76
845;54.25
846;54.25
847;53.76
848;53.76
849;53.27
850;53.27
851;52.79
852;53.27
853;52.30
854;52.30
855;51.81
856;52.30
857;52.30
858;51.81
859;51.81
860;51.32
861;51.32
862;51.32
863;50.83
864;51.32
865;50.83
866;50.83
867;50.34
868;49.85
869;49.85
870;49.85
871;49.36
872;49.85
873;48.88
874;49.36
875;49.36
876;48.88
877;48.88
878;48.88
879;48.88
880;48.39
881;48.39
882;47.90
883;47.90
884;47.41
885;47.41
886;46.92
887;46.92
888;46.92
889;46.92
890;46.92
891;47.41
892;46.92
893;46.43
894;46.43
895;45.94
896;46.43
897;46.43
898;45.94
899;45.94
900;45.45
901;44.97
902;44.97
903;44.97
904;44.97
905;44.48
906;44.97
907;43.99
908;44.48
909;44.48
910;43.99
911;43.50
912;44.48
913;43.99
914;43.50
915;43.50
916;43.50
917;43.50
918;43.01
919;43.01
920;42.52
921;42.03
922;43.01
923;42.52
924;42.52
925;43.01
926;42.52
927;42.03
928;42.52
929;42.03
930;42.03
931;41.54
932;41.54
933;41.54
934;41.54
935;41.54
936;41.06
937;41.06
938;40.57
939;40.57
940;40.57
941;40.57
942;40.57
943;40.08
944;40.57
945;40.57
946;40.57
947;40.08
948;40.08
949;40.08
950;39.59
951;39.59
952;39.59
953;39.10
954;39.10
955;39.10
956;39.10
957;39.10
958;38.61
959;39.10
960;39.10
961;38.61
962;38.61
963;38.12
964;38.61
965;38.12
966;38.12
967;38.12
968;38.61
969;37.63
970;38.12
971;38.12
972;38.12
973;37.63
974;37.63
975;37.63
976;37.63
977;37.63
978;37.15
979;36.66
980;37.15
981;37.15
982;37.15
983;36.17
984;36.17
985;36.66
986;36.66
987;35.68
988;36.66
989;36.17
990;36.17
991;35.68
992;35.68
993;35.68
994;36.17
995;36.17
996;35.68
997;35.68
998;35.19
999;35.19
1000;35.68
1001;35.19
1002;35.19
1003;34.70
1004;35.19
1005;35.19
1006;35.19
1007;35.19
1008;34.70
1009;34.21
1010;34.70
1011;34.70
1012;34.70
1013;34.70
1014;34.21
1015;34.70
1016;33.72
1017;33.72
1018;33.72
1019;33.72
1020;34.21
1021;34.21
1022;33.72
1023;34.21
1024;33.72
1025;34.21
1026;33.24
1027;33.24
1028;33.24
1029;33.24
1030;33.24
1031;33.24
1032;33.72
1033;33.24
1034;33.24
1035;33.24
1036;32.75
1037;32.75
1038;32.26
1039;32.75
1040;32.75
1041;32.75
1042;32.75
1043;32.26
1044;32.75
1045;32.75
1046;32.26
1047;32.26
1048;32.26
1049;32.26
1050;32.26
1051;31.77
1052;31.77
1053;32.26
1054;32.26
1055;32.26
1056;31.77
1057;31.28
1058;31.28
1059;31.77
1060;31.28
1061;31.77
1062;31.28
1063;31.28
1064;31.28
1065;31.28
1066;31.28
1067;31.28
1068;31.77
1069;31.28
1070;31.28
1071;30.79
1072;31.28
1073;30.79
1074;30.79
1075;30.79
1076;30.79
1077;30.79
1078;30.79
1079;30.79
1080;30.79
1081;30.79
1082;30.30
1083;30.30
1084;29.81
1085;30.30
1086;30.30
1087;30.30
1088;30.30
1089;29.81
1090;29.81
1091;30.30
1092;30.30
1093;30.30
1094;29.81
1095;29.81
1096;29.81
1097;30.30
1098;29.81
1099;29.81
1100;29.81
1101;29.81
1102;29.81
1103;29.81
1104;29.33
1105;29.33
1106;29.33
1107;29.33
1108;28.84
1109;29.33
1110;28.84
1111;28.84
1112;28.84
1113;29.33
1114;29.33
1115;28.84
1116;28.84
1117;28.35
1118;29.33
1119;29.33
1120;28.84
1121;29.33
1122;28.84
1123;28.84
1124;28.35
1125;28.84
1126;28.84
1127;28.84
1128;28.35
1129;28.35
1130;28.35
1131;27.86
1132;28.35
1133;27.86
1134;28.35
1135;28.35
1136;28.35
1137;28.35
1138;27.37
1139;28.35
1140;29.33
1141;27.37
1142;28.84
1143;28.84
1144;28.84
1145;28.84
1146;28.84
1147;29.33
1148;28.84
1149;27.86
1150;27.86
1151;24.93
1152;27.86
1153;27.86
1154;28.84
1155;28.84
1156;28.84
1157;28.84
1158;28.84
1159;28.84
1160;29.33
1161;29.33
1162;29.33
1163;29.33
1164;29.33
1165;29.33
1166;29.33
1167;29.33
1168;29.81
1169;29.33
1170;29.33
1171;29.81
1172;29.33
1173;29.33
1174;29.33
1175;30.30
1176;29.81
1177;29.33
1178;29.81
1179;29.81
1180;29.81
1181;29.81
1182;29.33
1183;29.81
1184;29.81
1185;29.81
1186;29.81
1187;29.81
1188;29.81
1189;29.81
1190;29.81
1191;29.81
1192;29.33
1193;29.81
1194;29.81
1195;30.30
1196;29.81
1197;29.81
1198;30.30
1199;29.81
1200;29.81
1201;30.30
1202;30.30
1203;29.81
1204;29.81
1205;29.81
1206;29.81
1207;30.30
1208;30.30
1209;29.81
1210;30.30
1211;29.81
1212;29.81
1213;29.81
1214;29.33
1215;29.33
1216;29.81
1217;29.81
1218;29.81
1219;29.81
1220;29.81
1221;30.30
1222;29.81
1223;29.81
1224;29.81
1225;30.30
1226;29.81
1227;29.33
1228;29.81
1229;29.33
1230;29.81
1231;29.81
1232;30.79
1233;31.28
1234;30.79
1235;30.79
