1;30.30
2;30.30
3;29.81
4;30.30
5;30.30
6;30.79
7;30.30
8;30.79
9;30.79
10;30.79
11;30.79
12;31.28
13;31.28
14;31.28
15;31.28
16;31.77
17;31.28
18;31.28
19;32.26
20;32.26
21;32.26
22;32.75
23;33.24
24;32.75
25;33.24
26;33.24
27;33.24
28;34.21
29;33.72
30;34.70
31;34.70
32;34.70
33;35.19
34;35.19
35;35.68
36;35.68
37;35.68
38;36.17
39;35.68
40;36.66
41;36.66
42;37.15
43;37.15
44;37.63
45;37.63
46;37.63
47;38.12
48;38.61
49;38.61
50;38.61
51;39.10
52;39.59
53;39.59
54;39.59
55;40.08
56;40.57
57;40.57
58;41.06
59;40.57
60;41.54
61;41.54
62;41.54
63;42.03
64;42.03
65;42.52
66;43.01
67;43.01
68;43.01
69;43.50
70;43.99
71;44.48
72;43.99
73;43.99
74;44.48
75;44.48
76;44.97
77;44.97
78;45.45
79;45.45
80;45.45
81;45.94
82;45.94
83;45.94
84;46.92
85;46.92
86;47.41
87;47.90
88;47.41
89;47.90
90;47.90
91;48.39
92;48.39
93;48.88
94;48.39
95;48.39
96;48.39
97;48.39
98;48.88
99;48.88
100;49.36
101;49.36
102;49.36
103;50.34
104;49.85
105;49.85
106;50.34
107;49.85
108;48.39
109;49.85
110;50.34
111;50.34
112;52.30
113;40.08
114;50.83
115;50.34
116;50.83
117;50.83
118;41.54
119;50.83
120;50.34
121;50.83
122;50.34
123;50.34
124;48.39
125;50.83
126;39.10
127;50.34
128;50.83
129;49.36
130;46.43
131;50.34
132;35.19
133;48.88
134;50.34
135;50.34
136;50.34
137;50.34
138;49.85
139;49.85
140;52.79
141;50.34
142;49.85
143;49.85
144;43.01
145;49.85
146;49.36
147;49.36
148;50.34
149;50.34
150;49.85
151;49.36
152;49.85
153;49.85
154;49.85
155;49.85
156;48.88
157;49.36
158;49.36
159;49.36
160;49.36
161;49.36
162;49.36
163;49.36
164;48.88
165;48.88
166;48.88
167;48.88
168;49.36
169;49.36
170;48.88
171;48.39
172;48.39
173;48.88
174;48.88
175;48.88
176;48.39
177;48.39
178;48.88
179;48.39
180;48.39
181;48.39
182;48.39
183;48.39
184;47.90
185;48.88
186;48.39
187;48.39
188;48.39
189;47.90
190;48.39
191;47.90
192;49.36
193;47.90
194;47.41
195;48.39
196;48.88
197;47.90
198;47.90
199;48.39
200;47.90
201;48.39
202;47.90
203;48.39
