1;0.00
2;0.00
3;0.00
4;0.00
5;0.00
6;0.00
7;0.00
8;0.00
9;0.00
10;0.00
11;0.00
12;0.00
13;42.03
14;42.03
15;42.52
16;42.03
17;42.03
18;42.03
19;42.03
20;42.03
21;42.03
22;42.03
23;42.03
24;42.03
25;42.52
26;42.03
27;42.52
28;42.03
29;41.54
30;41.06
31;41.54
32;41.54
33;41.54
34;41.54
35;41.54
36;41.54
37;41.54
38;41.06
39;41.06
40;40.57
41;41.06
42;41.06
43;41.06
44;41.06
45;41.06
46;41.54
47;41.54
48;40.57
49;41.54
50;40.57
51;41.06
52;41.06
53;40.57
54;41.06
55;40.57
56;40.57
57;40.57
58;41.06
59;41.06
60;40.57
61;41.06
62;85.53
63;69.89
64;86.02
65;86.02
66;85.04
67;69.89
68;69.89
69;70.38
70;69.89
71;69.89
72;69.40
73;69.89
74;69.89
75;69.89
76;69.89
77;86.02
78;85.53
79;86.51
80;69.40
81;69.89
82;69.40
83;69.40
84;69.40
85;69.89
86;86.02
87;86.02
88;86.02
89;86.02
90;86.02
91;86.02
92;85.53
93;86.51
94;86.02
95;86.02
96;86.02
97;86.02
98;86.02
99;86.02
100;85.53
101;86.02
102;86.02
103;86.02
104;86.02
105;85.53
106;86.02
107;85.53
108;68.91
109;86.02
110;85.53
111;85.53
112;86.02
113;86.02
114;86.02
115;85.53
116;85.53
117;85.04
118;85.04
119;85.04
120;85.04
121;85.04
122;84.56
123;64.52
124;64.52
125;65.00
126;64.52
127;84.56
128;84.56
129;84.56
130;84.56
131;84.56
132;84.56
133;84.56
134;84.56
135;84.56
136;85.04
137;84.07
138;85.04
139;85.04
140;85.04
141;85.04
142;84.56
143;84.56
144;85.04
145;85.04
146;84.56
147;85.04
148;84.56
149;84.56
150;84.56
151;0.00
152;0.00
153;0.00
154;0.00
155;0.00
156;0.00
157;0.00
158;0.00
159;0.00
160;0.00
161;0.00
162;0.00
163;0.00
164;0.00
165;0.00
166;0.00
167;36.66
168;36.66
169;36.17
170;36.17
171;36.17
172;36.66
173;36.66
174;36.17
175;36.66
176;36.66
177;36.66
178;36.66
179;36.17
180;36.17
181;36.66
182;35.68
183;36.66
184;36.66
185;36.17
186;36.17
187;36.17
188;36.17
189;35.68
190;36.17
191;36.66
192;35.68
193;36.17
194;36.17
195;35.68
196;35.68
197;36.17
198;36.17
199;35.68
200;35.68
201;35.68
202;35.19
203;34.21
204;34.70
205;34.21
206;34.21
207;34.21
208;33.72
209;33.72
210;33.24
211;33.72
212;33.72
213;33.72
214;33.72
215;33.72
216;33.24
217;33.24
218;33.72
219;33.72
220;33.24
221;33.72
222;33.24
223;33.24
224;33.72
225;33.24
226;33.72
227;34.21
228;33.72
229;32.75
230;33.72
231;33.72
232;33.24
233;33.72
234;33.24
235;33.72
236;33.24
237;33.24
238;33.72
239;33.72
240;33.72
241;33.24
242;33.24
243;33.24
244;33.24
245;33.24
246;33.24
247;32.75
248;33.24
249;33.24
250;33.72
251;33.72
252;33.24
253;33.24
254;33.24
255;33.24
256;33.24
257;33.24
258;33.24
259;33.72
260;33.72
261;33.24
262;32.75
263;33.24
264;33.24
265;32.75
266;32.75
267;33.24
268;33.24
269;33.24
270;33.24
271;32.75
272;32.75
273;32.75
274;32.75
275;32.75
276;32.26
277;32.75
278;32.75
279;32.75
280;31.77
281;32.75
282;32.26
283;32.75
284;32.26
285;32.75
286;32.75
287;32.26
288;32.75
289;32.26
290;32.26
291;32.26
292;32.75
293;32.26
294;31.77
295;31.77
296;32.26
297;31.77
298;31.77
299;31.77
300;31.77
301;31.77
302;31.77
303;31.77
304;31.77
305;31.28
306;31.28
307;31.28
308;31.77
309;30.79
310;31.28
311;30.79
312;31.28
313;31.28
314;31.28
315;30.79
316;30.79
317;30.79
318;30.79
319;30.79
320;30.79
321;30.30
322;30.79
323;30.30
324;30.79
325;30.30
326;30.30
327;30.30
328;29.81
329;30.30
330;30.30
331;30.30
332;29.81
333;29.81
334;30.30
335;29.81
336;30.30
337;29.81
338;29.81
339;29.33
340;30.30
341;30.30
